edad,ingresos_mensuales,gastos_fijos_mensuales,monto_prestamo,plazo_meses,historial_crediticio_score,deudas_actuales,ratio_deuda_ingreso,antiguedad_empleo_meses,numero_consultas_crediticias,dependientes,patrimonio_neto,tasa_interes_ofrecida,monto_ahorros,cuota_mensual_estimada,relacion_cuota_ingreso,nivel_educacion,situacion_laboral,tipo_vivienda,finalidad_prestamo,provincia,estado_civil,tipo_contrato,aprobado
29.0,5426.0,2685.0,46439,60,611.0,1619.0,0.1071,131.0,3,0,-52041.0,10.0,3942.0,987.0,0.1819,Postgrado,Desempleado,Hipotecada,Personal,Barcelona,Casado,Temporal,1
24.0,1210.0,378.0,60288,12,576.0,9267.0,0.6915,30.0,3,0,114863.0,18.5,22488.0,5542.0,3.0,Tecnico,Desempleado,Otro,Personal,Barcelona,Casado,Indefinido,0
66.0,3179.0,809.0,372793,60,681.0,17284.0,0.5574,76.0,3,4,-80000.0,13.4,39542.0,8559.0,2.6924,Secundaria,Autonomo,Alquilada,Consolidacion,Valencia,Soltero,Temporal,1
43.0,3640.0,2017.0,335285,60,720.0,10677.0,0.3003,57.0,4,2,-80000.0,18.4,6434.0,8587.0,2.3591,Postgrado,Autonomo,Alquilada,Automovil,Sevilla,Casado,Indefinido,1
50.0,3626.0,1831.0,77731,12,795.0,32241.0,0.7624,65.0,1,2,-80000.0,16.6,43294.0,7075.0,1.9512,Postgrado,Fijo,Otro,Educacion,Madrid,Divorciado,Indefinido,1
54.0,2515.0,1148.0,198261,24,686.0,1904.0,0.1748,26.0,0,1,55018.0,14.0,27003.0,9519.0,3.0,Universitario,Temporal,Otro,Consolidacion,Bilbao,Soltero,Indefinido,0
65.0,3508.0,1915.0,180635,24,762.0,5705.0,0.1902,32.0,3,1,-2381.0,21.6,13511.0,9335.0,2.6611,Postgrado,Autonomo,Familiar,Automovil,Bilbao,Soltero,Indefinido,1
32.0,3954.0,2606.0,298825,60,683.0,25168.0,0.6776,18.0,0,3,261478.0,8.3,2316.0,6102.0,1.5432,Secundaria,Fijo,Familiar,Negocio,Bilbao,Viudo,Temporal,0
19.0,4633.0,1971.0,497326,60,527.0,3252.0,0.0986,37.0,0,0,34480.0,9.9,13885.0,10542.0,2.2754,Universitario,Desempleado,Familiar,Negocio,Madrid,Casado,Indefinido,0
58.0,8434.0,1675.0,255459,60,654.0,35370.0,0.3612,1.0,1,1,115251.0,10.6,5388.0,5503.0,0.6525,Primaria,Fijo,Alquilada,Educacion,Valencia,Casado,Indefinido,1
24.0,3431.0,945.0,317756,60,655.0,112372.0,2.5,137.0,2,3,87958.0,15.0,8986.0,7559.0,2.2031,Secundaria,Jubilado,Alquilada,Personal,Madrid,Soltero,Indefinido,0
49.0,3098.0,1606.0,265671,60,746.0,3203.0,0.1012,248.0,3,1,-47283.0,9.8,10561.0,5619.0,1.8138,Tecnico,Temporal,Propia,Negocio,Madrid,Divorciado,Indefinido,1
21.0,1730.0,1034.0,106227,84,642.0,3916.0,0.308,13.0,0,0,-77157.0,21.4,12204.0,2449.0,1.4156,Universitario,Fijo,Otro,Automovil,Valencia,Soltero,Temporal,0
37.0,3872.0,1743.0,291296,360,617.0,12451.0,0.3236,27.0,4,2,80989.0,8.9,9342.0,2323.0,0.5999,Tecnico,Temporal,Familiar,Negocio,Madrid,Soltero,Indefinido,0
67.0,4449.0,1141.0,423944,60,573.0,10870.0,0.3496,10.0,0,3,-80000.0,19.0,8293.0,10997.0,2.4718,Sin estudios,Temporal,Alquilada,Educacion,Madrid,Casado,Indefinido,0
70.0,2656.0,1785.0,276030,36,626.0,12340.0,0.5222,35.0,0,1,7169.0,24.8,4888.0,10946.0,3.0,Universitario,Fijo,Hipotecada,Educacion,Madrid,Casado,Indefinido,1
53.0,4133.0,1717.0,158607,360,642.0,1339.0,0.1043,36.0,2,3,244668.0,22.6,3108.0,2991.0,0.7237,Universitario,Fijo,Alquilada,Consolidacion,Valencia,Soltero,Temporal,1
49.0,2501.0,1303.0,292440,24,704.0,29754.0,1.0446,87.0,5,1,-49161.0,7.0,17368.0,13093.0,3.0,Universitario,Autonomo,Alquilada,Automovil,Bilbao,Soltero,Indefinido,0
45.0,4459.0,1030.0,168834,36,577.0,3394.0,0.2119,45.0,4,2,-51442.0,16.4,29671.0,5969.0,1.3386,Secundaria,Desempleado,Propia,Consolidacion,Bilbao,Soltero,Temporal,0
30.0,5154.0,2896.0,438789,240,850.0,1935.0,0.085,37.0,2,3,-80000.0,12.0,4551.0,4831.0,0.9373,Secundaria,Fijo,Alquilada,Automovil,Madrid,Casado,Sin contrato,0
18.0,5111.0,2253.0,182483,240,569.0,8355.0,0.1535,43.0,2,4,-80000.0,8.9,22199.0,1630.0,0.3189,Tecnico,Autonomo,Alquilada,Consolidacion,Madrid,Divorciado,Temporal,0
73.0,3199.0,1515.0,200312,84,535.0,385.0,0.1206,36.0,1,1,-31984.0,12.2,5160.0,3558.0,1.1122,Tecnico,Jubilado,Propia,Consolidacion,Madrid,Soltero,Sin contrato,0
52.0,1597.0,1338.0,109765,12,696.0,1197.0,0.1868,2.0,2,2,-80000.0,13.8,8073.0,9845.0,3.0,Secundaria,Fijo,Propia,Hipoteca,Sevilla,Divorciado,Sin contrato,0
65.0,2065.0,1586.0,193281,48,535.0,7508.0,0.3516,45.0,0,1,157063.0,12.4,68364.0,5128.0,2.4833,Universitario,Temporal,Propia,Personal,Barcelona,Casado,Temporal,0
47.0,4260.0,1165.0,353083,240,652.0,6157.0,0.162,116.0,1,2,-80000.0,20.8,18889.0,6221.0,1.4603,Universitario,Temporal,Otro,Automovil,Madrid,Casado,Temporal,0
71.0,12956.0,6775.0,800000,180,588.0,37331.0,0.3044,257.0,1,0,209559.0,16.5,25886.0,12030.0,0.9285,Universitario,Fijo,Propia,Hipoteca,Valencia,Casado,Indefinido,1
53.0,2430.0,1084.0,176989,240,709.0,62454.0,2.1715,52.0,5,3,-45680.0,12.8,4749.0,2048.0,0.8428,Secundaria,Fijo,Alquilada,Negocio,Valencia,Casado,Indefinido,0
74.0,3919.0,1177.0,89093,36,664.0,10759.0,0.3627,37.0,3,5,157911.0,18.1,15368.0,3225.0,0.8229,Tecnico,Desempleado,Alquilada,Hipoteca,Madrid,Divorciado,Indefinido,1
72.0,2135.0,607.0,146709,180,753.0,5380.0,0.338,31.0,3,0,213662.0,27.0,13069.0,3362.0,1.5747,Universitario,Fijo,Otro,Negocio,Valencia,Casado,Indefinido,1
42.0,1662.0,619.0,101329,84,688.0,13355.0,0.7755,4.0,0,0,85984.0,9.3,30741.0,1646.0,0.9904,Universitario,Temporal,Alquilada,Hipoteca,Bilbao,Casado,Sin contrato,0
33.0,1987.0,888.0,80503,240,654.0,36338.0,1.6479,10.0,3,4,174337.0,8.3,24889.0,688.0,0.3463,Postgrado,Autonomo,Alquilada,Educacion,Sevilla,Soltero,Indefinido,1
75.0,855.0,430.0,78565,84,668.0,511.0,0.0875,74.0,3,1,-22323.0,13.5,86962.0,1451.0,1.6971,Postgrado,Autonomo,Alquilada,Negocio,Barcelona,Soltero,Indefinido,1
36.0,6715.0,1750.0,636326,48,563.0,2744.0,0.1058,155.0,2,3,152084.0,23.1,7883.0,20430.0,3.0,Tecnico,Temporal,Propia,Negocio,Madrid,Casado,Temporal,1
18.0,800.0,695.0,94561,84,587.0,17647.0,1.8932,8.0,3,0,120476.0,22.2,784.0,2227.0,2.7838,Tecnico,Autonomo,Propia,Personal,Sevilla,Casado,Indefinido,0
22.0,2545.0,1302.0,172197,48,670.0,6148.0,0.3249,176.0,2,1,73008.0,12.3,21555.0,4560.0,1.7917,Postgrado,Fijo,Propia,Hipoteca,Madrid,Soltero,Temporal,1
68.0,1470.0,866.0,224574,12,704.0,13500.0,0.7876,35.0,3,1,-80000.0,13.3,26404.0,20090.0,3.0,Tecnico,Fijo,Familiar,Educacion,Barcelona,Casado,Indefinido,0
39.0,1754.0,1132.0,73530,180,621.0,26741.0,1.2989,22.0,1,3,33631.0,18.6,14980.0,1216.0,0.6933,Tecnico,Fijo,Alquilada,Automovil,Sevilla,Casado,Indefinido,0
41.0,6808.0,3384.0,679464,180,631.0,28270.0,0.4384,10.0,1,3,80213.0,8.6,2353.0,6731.0,0.9887,Tecnico,Temporal,Hipotecada,Negocio,Madrid,Casado,Indefinido,1
60.0,3363.0,881.0,128743,120,615.0,15823.0,0.4498,89.0,2,2,106360.0,13.8,3877.0,1983.0,0.5897,Tecnico,Autonomo,Alquilada,Educacion,Valencia,Soltero,Practicas,0
62.0,1670.0,1196.0,110715,36,684.0,24827.0,1.2612,22.0,1,5,124685.0,17.9,4251.0,3997.0,2.3934,Tecnico,Fijo,Alquilada,Personal,Madrid,Soltero,Indefinido,0
69.0,2093.0,1215.0,105285,24,650.0,37927.0,1.5264,41.0,2,0,238672.0,17.4,19270.0,5226.0,2.4969,Universitario,Temporal,Familiar,Automovil,Madrid,Soltero,Indefinido,0
54.0,1883.0,480.0,49786,24,706.0,3894.0,0.2434,91.0,1,0,74574.0,13.1,10848.0,2369.0,1.2581,Tecnico,Temporal,Alquilada,Consolidacion,Madrid,Casado,Temporal,1
70.0,2904.0,1778.0,54087,60,594.0,6257.0,0.2903,118.0,3,1,-22564.0,13.4,4792.0,1242.0,0.4277,Sin estudios,Temporal,Propia,Hipoteca,Madrid,Soltero,Sin contrato,0
53.0,3307.0,1035.0,150954,36,645.0,3379.0,0.0931,2.0,1,2,72113.0,17.9,17981.0,5450.0,1.648,Postgrado,Fijo,Propia,Consolidacion,Sevilla,Soltero,Temporal,1
53.0,9296.0,3478.0,800000,180,786.0,711.0,0.1176,13.0,2,1,233586.0,20.0,35789.0,14050.0,1.5114,Primaria,Autonomo,Familiar,Negocio,Madrid,Casado,Temporal,1
21.0,944.0,690.0,47144,60,833.0,15198.0,1.4338,36.0,2,2,173725.0,11.1,3228.0,1027.0,1.0879,Secundaria,Autonomo,Propia,Hipoteca,Barcelona,Casado,Indefinido,1
53.0,2919.0,1483.0,210187,60,629.0,227.0,0.056,3.0,3,1,61768.0,10.9,15436.0,4559.0,1.5618,Secundaria,Fijo,Hipotecada,Personal,Madrid,Casado,Sin contrato,1
69.0,2467.0,1144.0,228610,180,768.0,3393.0,0.1192,19.0,4,1,75565.0,15.7,17014.0,3310.0,1.3417,Universitario,Fijo,Propia,Personal,Valencia,Divorciado,Indefinido,1
70.0,5260.0,1929.0,113661,24,764.0,34053.0,0.685,25.0,7,0,-64597.0,16.6,40921.0,5598.0,1.0643,Primaria,Desempleado,Alquilada,Personal,Barcelona,Casado,Temporal,0
35.0,3688.0,1543.0,359554,180,724.0,15570.0,0.4083,8.0,0,0,126763.0,12.6,2570.0,4455.0,1.208,Postgrado,Fijo,Otro,Hipoteca,Madrid,Casado,Indefinido,1
67.0,4248.0,1831.0,182778,120,490.0,5465.0,0.2473,228.0,3,2,-38312.0,12.7,11486.0,2697.0,0.6349,Secundaria,Fijo,Hipotecada,Consolidacion,Sevilla,Casado,Sin contrato,0
33.0,3667.0,1436.0,204764,84,522.0,15940.0,0.4409,11.0,1,1,-4153.0,13.4,7643.0,3770.0,1.0281,Universitario,Desempleado,Hipotecada,Consolidacion,Madrid,Divorciado,Temporal,0
58.0,1704.0,690.0,122059,24,604.0,6447.0,0.4006,6.0,3,4,116336.0,23.4,10274.0,6417.0,3.0,Secundaria,Fijo,Alquilada,Hipoteca,Barcelona,Viudo,Practicas,1
35.0,6166.0,3414.0,546810,12,605.0,13168.0,0.2274,8.0,2,1,217919.0,11.4,4860.0,48430.0,3.0,Universitario,Fijo,Familiar,Automovil,Barcelona,Casado,Indefinido,1
39.0,4813.0,2138.0,315488,24,568.0,4941.0,0.1464,49.0,1,0,-80000.0,15.4,5344.0,15357.0,3.0,Primaria,Fijo,Alquilada,Negocio,Sevilla,Viudo,Temporal,1
19.0,5163.0,1992.0,402257,36,700.0,15782.0,0.3537,55.0,3,2,30816.0,14.7,1828.0,13885.0,2.6893,Universitario,Temporal,Propia,Personal,Barcelona,Casado,Temporal,1
38.0,6364.0,1096.0,89728,60,705.0,1727.0,0.0927,43.0,3,2,280773.0,22.0,41161.0,2478.0,0.3894,Universitario,Fijo,Otro,Consolidacion,Madrid,Viudo,Temporal,1
53.0,3830.0,1713.0,265211,24,811.0,13486.0,0.3527,238.0,3,3,31560.0,14.9,26319.0,12847.0,3.0,Tecnico,Fijo,Otro,Automovil,Madrid,Casado,Indefinido,1
61.0,7249.0,1857.0,461664,36,595.0,11168.0,0.1327,31.0,1,2,107487.0,6.8,35879.0,14213.0,1.9607,Secundaria,Fijo,Propia,Automovil,Sevilla,Casado,Temporal,1
56.0,3739.0,1468.0,230367,36,591.0,15556.0,0.4021,23.0,2,1,-43712.0,6.6,3850.0,7071.0,1.8911,Sin estudios,Jubilado,Propia,Consolidacion,Barcelona,Soltero,Temporal,0
64.0,2614.0,696.0,238734,84,667.0,302.0,0.0382,41.0,1,5,17735.0,9.9,21641.0,3951.0,1.5115,Secundaria,Fijo,Familiar,Automovil,Barcelona,Divorciado,Indefinido,1
56.0,2969.0,557.0,305622,48,534.0,18686.0,0.6641,217.0,3,2,-1866.0,9.6,30452.0,7693.0,2.5911,Tecnico,Fijo,Otro,Automovil,Madrid,Soltero,Indefinido,0
46.0,2939.0,1216.0,130066,36,818.0,73140.0,2.1123,1.0,2,3,122268.0,12.8,1488.0,4370.0,1.4869,Secundaria,Temporal,Familiar,Hipoteca,Bilbao,Soltero,Indefinido,0
71.0,2183.0,860.0,106676,12,618.0,335.0,0.022,1.0,3,2,292614.0,14.7,7199.0,9613.0,3.0,Postgrado,Jubilado,Hipotecada,Personal,Barcelona,Casado,Indefinido,1
43.0,7936.0,2794.0,657233,24,643.0,8671.0,0.1161,12.0,2,0,-42013.0,13.1,942.0,31277.0,3.0,Secundaria,Autonomo,Hipotecada,Negocio,Bilbao,Casado,Indefinido,1
38.0,3561.0,1399.0,340806,60,662.0,490.0,0.0306,15.0,0,3,234726.0,13.7,8301.0,7877.0,2.212,Primaria,Fijo,Propia,Automovil,Valencia,Casado,Indefinido,1
34.0,3155.0,1971.0,177321,84,637.0,20033.0,0.556,5.0,2,0,74646.0,17.9,949.0,3717.0,1.1781,Secundaria,Temporal,Familiar,Educacion,Barcelona,Soltero,Indefinido,1
33.0,3763.0,642.0,152755,120,625.0,4888.0,0.1445,2.0,1,1,125691.0,8.7,10248.0,1910.0,0.5076,Secundaria,Fijo,Alquilada,Negocio,Madrid,Casado,Temporal,1
48.0,17817.0,9311.0,800000,60,850.0,38990.0,0.3253,80.0,2,1,3248.0,26.4,18248.0,24142.0,1.355,Universitario,Temporal,Propia,Hipoteca,Madrid,Soltero,Indefinido,1
68.0,1512.0,792.0,86218,36,658.0,32463.0,1.904,110.0,5,4,28627.0,15.1,11646.0,2993.0,1.9795,Secundaria,Fijo,Hipotecada,Hipoteca,Madrid,Casado,Sin contrato,1
26.0,1795.0,694.0,99785,36,693.0,3006.0,0.1733,0.0,2,2,78228.0,17.8,16103.0,3597.0,2.0039,Tecnico,Fijo,Familiar,Personal,Valencia,Soltero,Sin contrato,1
48.0,1302.0,877.0,55081,84,606.0,1678.0,0.2091,9.0,2,0,-80000.0,12.2,23297.0,978.0,0.7512,Secundaria,Fijo,Hipotecada,Negocio,Sevilla,Casado,Sin contrato,1
31.0,2593.0,1472.0,172101,48,705.0,29058.0,1.0306,1.0,1,3,-15517.0,13.2,10336.0,4634.0,1.7871,Universitario,Temporal,Familiar,Hipoteca,Barcelona,Casado,Sin contrato,1
66.0,3454.0,1462.0,170359,24,653.0,3759.0,0.1398,31.0,0,2,4625.0,8.4,8739.0,7736.0,2.2397,Sin estudios,Desempleado,Hipotecada,Automovil,Sevilla,Soltero,Sin contrato,0
54.0,2255.0,566.0,261422,12,672.0,969.0,0.0914,39.0,4,1,64843.0,11.8,12386.0,23203.0,3.0,Tecnico,Fijo,Hipotecada,Automovil,Bilbao,Soltero,Temporal,1
19.0,2156.0,729.0,138776,36,693.0,2057.0,0.2148,223.0,2,2,201147.0,10.0,4523.0,4478.0,2.077,Tecnico,Autonomo,Propia,Negocio,Madrid,Casado,Sin contrato,1
69.0,3247.0,1327.0,255600,120,729.0,4252.0,0.1812,84.0,1,0,132139.0,10.7,21723.0,3478.0,1.0711,Universitario,Fijo,Propia,Negocio,Barcelona,Casado,Temporal,1
65.0,2206.0,1316.0,86963,84,713.0,15895.0,0.7419,13.0,3,0,-22892.0,22.2,1583.0,2048.0,0.9284,Universitario,Autonomo,Propia,Hipoteca,Sevilla,Casado,Indefinido,1
63.0,3591.0,1939.0,78026,24,648.0,9348.0,0.2443,78.0,0,2,125876.0,12.2,19956.0,3680.0,1.0248,Postgrado,Fijo,Hipotecada,Consolidacion,Barcelona,Casado,Sin contrato,0
31.0,5817.0,1189.0,408150,48,651.0,32581.0,0.4723,13.0,2,4,20755.0,23.1,60870.0,13104.0,2.2527,Universitario,Autonomo,Propia,Personal,Barcelona,Casado,Sin contrato,1
50.0,4475.0,1412.0,189327,24,550.0,5760.0,0.1811,10.0,4,0,94011.0,17.6,1295.0,9415.0,2.1039,Postgrado,Fijo,Alquilada,Consolidacion,Bilbao,Soltero,Temporal,0
52.0,5057.0,1378.0,426003,60,634.0,13950.0,0.3183,108.0,4,2,108736.0,13.4,12131.0,9780.0,1.934,Universitario,Temporal,Familiar,Hipoteca,Barcelona,Casado,Indefinido,1
75.0,5719.0,3385.0,561895,24,660.0,2601.0,0.1159,36.0,3,5,96257.0,13.4,3391.0,26819.0,3.0,Tecnico,Temporal,Hipotecada,Personal,Madrid,Casado,Indefinido,1
56.0,3532.0,1469.0,179654,84,733.0,5733.0,0.2329,35.0,0,2,125576.0,27.4,2934.0,4827.0,1.3666,Universitario,Jubilado,Otro,Hipoteca,Barcelona,Casado,Sin contrato,1
75.0,2710.0,1556.0,74125,60,437.0,10889.0,0.3879,17.0,1,3,171581.0,14.8,2101.0,1756.0,0.648,Tecnico,Jubilado,Otro,Hipoteca,Sevilla,Soltero,Indefinido,1
64.0,1876.0,858.0,90507,36,678.0,63315.0,2.5,48.0,0,1,92215.0,27.9,38076.0,3739.0,1.9931,Universitario,Fijo,Otro,Hipoteca,Bilbao,Soltero,Temporal,1
68.0,2357.0,1260.0,126251,360,580.0,20114.0,0.7531,26.0,1,5,91920.0,13.9,15510.0,1486.0,0.6305,Secundaria,Autonomo,Propia,Personal,Barcelona,Divorciado,Sin contrato,0
37.0,2177.0,596.0,190974,60,720.0,53257.0,2.0495,52.0,4,5,-80000.0,10.8,9071.0,4133.0,1.8985,Universitario,Fijo,Alquilada,Personal,Madrid,Soltero,Sin contrato,0
19.0,4624.0,2685.0,136390,36,770.0,19827.0,0.3679,20.0,2,0,-20661.0,11.6,4635.0,4504.0,0.974,Tecnico,Fijo,Propia,Hipoteca,Madrid,Casado,Temporal,1
68.0,3670.0,1407.0,198228,48,646.0,258.0,0.0622,5.0,4,0,196346.0,11.8,9247.0,5201.0,1.4172,Secundaria,Desempleado,Propia,Consolidacion,Bilbao,Casado,Indefinido,0
58.0,4528.0,2386.0,52950,240,779.0,15515.0,0.4201,56.0,0,0,149885.0,5.6,1057.0,367.0,0.0811,Universitario,Fijo,Alquilada,Negocio,Sevilla,Divorciado,Temporal,1
36.0,1486.0,436.0,123437,36,728.0,1009.0,0.1307,71.0,1,0,90952.0,14.9,4819.0,4273.0,2.8755,Secundaria,Jubilado,Alquilada,Hipoteca,Bilbao,Casado,Sin contrato,1
54.0,7038.0,3058.0,540851,36,663.0,8991.0,0.1319,72.0,1,2,132686.0,9.8,40070.0,17401.0,2.4724,Secundaria,Autonomo,Hipotecada,Automovil,Sevilla,Casado,Indefinido,1
35.0,2307.0,1070.0,188748,60,506.0,1309.0,0.1015,23.0,2,2,2551.0,22.5,13658.0,5267.0,2.2831,Postgrado,Fijo,Propia,Educacion,Madrid,Divorciado,Temporal,1
33.0,1541.0,350.0,105695,48,685.0,23652.0,1.4257,3.0,2,2,71794.0,18.0,2419.0,3105.0,2.0149,Universitario,Temporal,Familiar,Negocio,Madrid,Soltero,Sin contrato,1
21.0,2290.0,893.0,180772,36,575.0,61.0,0.0069,2.0,2,5,-21788.0,12.6,20255.0,6056.0,2.6445,Secundaria,Autonomo,Alquilada,Consolidacion,Madrid,Soltero,Temporal,0
29.0,13230.0,5056.0,409212,48,393.0,8205.0,0.1419,9.0,2,0,59822.0,15.7,2311.0,11534.0,0.8718,Primaria,Autonomo,Alquilada,Personal,Sevilla,Soltero,Sin contrato,0
46.0,2362.0,674.0,150505,180,551.0,16439.0,0.6715,64.0,2,3,201687.0,8.1,9181.0,1447.0,0.6126,Postgrado,Fijo,Propia,Negocio,Bilbao,Soltero,Sin contrato,0
24.0,2453.0,563.0,325919,180,771.0,2085.0,0.2031,27.0,0,2,125627.0,11.8,25945.0,3870.0,1.5777,Secundaria,Fijo,Hipotecada,Automovil,Madrid,Casado,Temporal,1
31.0,2656.0,964.0,200927,84,662.0,12705.0,0.461,85.0,0,8,-26703.0,22.0,136523.0,4707.0,1.7722,Universitario,Fijo,Alquilada,Personal,Barcelona,Casado,Temporal,1
72.0,2727.0,797.0,46384,60,760.0,22422.0,0.7484,41.0,2,2,-80000.0,18.0,8254.0,1178.0,0.432,Tecnico,Temporal,Alquilada,Automovil,Madrid,Casado,Indefinido,1
29.0,1865.0,739.0,100918,12,792.0,9821.0,0.5842,37.0,1,1,-51935.0,26.1,8828.0,9646.0,3.0,Tecnico,Autonomo,Familiar,Consolidacion,Sevilla,Soltero,Sin contrato,0
52.0,3248.0,1551.0,181483,60,675.0,21653.0,0.5591,93.0,2,3,29140.0,24.3,9653.0,5253.0,1.6173,Secundaria,Autonomo,Propia,Automovil,Bilbao,Divorciado,Indefinido,0
22.0,5684.0,1270.0,92305,360,598.0,45736.0,0.7617,43.0,2,1,-80000.0,15.2,18954.0,1182.0,0.208,Postgrado,Fijo,Alquilada,Consolidacion,Valencia,Viudo,Temporal,0
34.0,3600.0,1106.0,241598,180,555.0,11916.0,0.3811,16.0,5,4,52128.0,23.7,21435.0,4917.0,1.3658,Sin estudios,Desempleado,Familiar,Educacion,Madrid,Soltero,Indefinido,0
75.0,1530.0,816.0,155500,24,644.0,31777.0,1.7444,32.0,5,3,320376.0,12.0,38436.0,7320.0,3.0,Universitario,Autonomo,Alquilada,Negocio,Madrid,Casado,Indefinido,0
59.0,2425.0,910.0,299893,360,570.0,13608.0,0.5747,5.0,0,3,-78952.0,16.7,5059.0,4203.0,1.7332,Secundaria,Fijo,Propia,Automovil,Sevilla,Soltero,Sin contrato,0
49.0,2141.0,1000.0,169432,36,548.0,11449.0,0.5446,73.0,2,2,31265.0,11.7,103.0,5603.0,2.617,Secundaria,Jubilado,Hipotecada,Educacion,Sevilla,Soltero,Indefinido,0
27.0,3077.0,1064.0,215766,24,592.0,7262.0,0.1991,57.0,2,1,351202.0,11.9,17750.0,10147.0,3.0,Universitario,Fijo,Familiar,Hipoteca,Madrid,Soltero,Indefinido,1
60.0,6623.0,3798.0,200569,36,626.0,15587.0,0.3236,52.0,2,0,42346.0,13.8,9571.0,6836.0,1.0322,Secundaria,Autonomo,Propia,Consolidacion,Madrid,Casado,Sin contrato,0
34.0,2726.0,625.0,29846,24,628.0,34785.0,1.1589,40.0,2,0,125649.0,9.8,1407.0,1374.0,0.504,Universitario,Fijo,Otro,Hipoteca,Sevilla,Casado,Practicas,0
22.0,2827.0,1445.0,143387,36,642.0,22846.0,0.8124,26.0,1,3,134096.0,20.5,5231.0,5365.0,1.8978,Secundaria,Autonomo,Alquilada,Automovil,Madrid,Viudo,Practicas,0
62.0,8661.0,3014.0,111122,36,688.0,25243.0,0.3369,12.0,3,1,179595.0,24.5,1329.0,4389.0,0.5068,Secundaria,Jubilado,Hipotecada,Negocio,Valencia,Soltero,Temporal,1
59.0,5043.0,804.0,227196,60,634.0,4846.0,0.1438,24.0,1,2,98921.0,14.0,2172.0,5286.0,1.0482,Universitario,Desempleado,Familiar,Automovil,Valencia,Casado,Temporal,0
26.0,4207.0,1371.0,260059,60,718.0,757.0,0.1074,75.0,3,0,282550.0,15.5,24440.0,6255.0,1.4868,Secundaria,Temporal,Alquilada,Personal,Sevilla,Soltero,Sin contrato,1
66.0,9652.0,3529.0,621473,60,714.0,22591.0,0.3245,50.0,1,1,-24765.0,15.3,14574.0,14883.0,1.542,Universitario,Fijo,Propia,Hipoteca,Madrid,Casado,Indefinido,1
50.0,3999.0,1139.0,98049,36,740.0,8672.0,0.2439,116.0,0,1,353757.0,14.8,4370.0,3389.0,0.8475,Primaria,Desempleado,Familiar,Hipoteca,Madrid,Soltero,Indefinido,1
53.0,905.0,435.0,37064,360,639.0,18083.0,1.7285,95.0,1,3,45327.0,15.8,1719.0,492.0,0.5436,Secundaria,Autonomo,Hipotecada,Negocio,Madrid,Viudo,Indefinido,1
53.0,4913.0,2545.0,424897,36,538.0,10054.0,0.1861,31.0,1,1,-80000.0,16.5,4094.0,15043.0,3.0,Universitario,Fijo,Otro,Consolidacion,Bilbao,Viudo,Indefinido,1
35.0,1147.0,406.0,107853,48,628.0,26609.0,2.0178,14.0,0,0,109494.0,20.0,10102.0,3282.0,2.8614,Universitario,Fijo,Propia,Negocio,Madrid,Casado,Sin contrato,0
26.0,3910.0,1361.0,78695,48,563.0,6155.0,0.1978,1.0,5,3,-80000.0,20.3,5131.0,2407.0,0.6156,Secundaria,Autonomo,Hipotecada,Negocio,Sevilla,Divorciado,Sin contrato,0
74.0,1066.0,751.0,89753,12,722.0,7144.0,0.6152,66.0,1,4,46695.0,15.6,2569.0,8126.0,3.0,Secundaria,Fijo,Familiar,Consolidacion,Sevilla,Casado,Temporal,1
46.0,2253.0,1062.0,199861,48,517.0,5446.0,0.2073,8.0,3,2,22652.0,17.4,447.0,5808.0,2.5779,Postgrado,Jubilado,Alquilada,Automovil,Bilbao,Casado,Indefinido,1
67.0,2396.0,744.0,73462,48,681.0,34957.0,1.3064,205.0,1,0,39433.0,10.9,13036.0,1895.0,0.7909,Universitario,Autonomo,Hipotecada,Personal,Valencia,Soltero,Indefinido,1
31.0,1878.0,856.0,61295,12,668.0,23967.0,1.0718,72.0,3,6,83272.0,21.4,10644.0,5719.0,3.0,Sin estudios,Jubilado,Propia,Hipoteca,Sevilla,Casado,Practicas,0
42.0,2418.0,1114.0,145624,180,716.0,5045.0,0.1871,49.0,2,1,40042.0,12.8,3969.0,1823.0,0.7539,Secundaria,Temporal,Familiar,Negocio,Valencia,Divorciado,Practicas,1
32.0,5539.0,1324.0,382711,84,675.0,64293.0,0.9751,0.0,3,3,171594.0,16.0,28588.0,7601.0,1.3723,Universitario,Fijo,Propia,Negocio,Sevilla,Casado,Practicas,0
23.0,1942.0,580.0,152563,36,646.0,4633.0,0.2414,32.0,3,1,190677.0,25.0,1873.0,6066.0,3.0,Secundaria,Autonomo,Familiar,Hipoteca,Madrid,Divorciado,Sin contrato,0
73.0,4134.0,952.0,206761,36,552.0,223.0,0.082,53.0,1,1,-40798.0,16.7,38324.0,7341.0,1.7758,Universitario,Fijo,Hipotecada,Consolidacion,Sevilla,Divorciado,Indefinido,1
59.0,1670.0,545.0,169863,240,804.0,1700.0,0.1741,79.0,1,3,-59634.0,13.4,10128.0,2039.0,1.221,Universitario,Desempleado,Familiar,Automovil,Madrid,Casado,Sin contrato,1
46.0,2661.0,721.0,164111,36,645.0,2593.0,0.133,40.0,0,3,102171.0,16.7,67297.0,5827.0,2.1898,Postgrado,Desempleado,Hipotecada,Negocio,Sevilla,Soltero,Indefinido,1
32.0,3620.0,1109.0,255516,180,618.0,18821.0,0.5376,8.0,3,2,34022.0,14.6,725.0,3506.0,0.9685,Secundaria,Autonomo,Propia,Negocio,Sevilla,Divorciado,Indefinido,0
